SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Probability,Actual_Churn,Risk_Segment
0,0,0,40,1,0,20.15,804.85,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,1,1,61,1,1,24.2,1445.2,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.005,0,Low Risk
0,1,1,25,1,0,20.05,520.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0,0,Low Risk
0,0,1,48,1,1,95.5,4627.85,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.06,1,Low Risk
0,0,0,3,1,1,69.55,222.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.54,1,Medium Risk
0,0,0,63,1,0,108.25,6780.1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.165,0,Low Risk
1,0,0,37,1,1,76.25,2841.55,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.47,1,Medium Risk
0,0,0,1,1,1,49.8,49.8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.405,0,Medium Risk
0,1,1,17,1,0,80.85,1400.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5,1,Medium Risk
0,0,0,3,1,1,69.35,191.35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.3,1,Low Risk
0,1,0,21,1,1,86.05,1818.9,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.385,0,Low Risk
0,1,1,67,0,0,36.15,2434.45,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.015,0,Low Risk
0,1,1,34,1,1,20.1,682.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.025,0,Low Risk
0,0,0,18,1,1,90.7,1597.25,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.35,1,Low Risk
0,1,1,72,1,0,88.7,6501.35,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0,0,Low Risk
0,1,1,18,1,0,95.15,1779.95,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0.465,1,Medium Risk
0,0,0,3,1,0,75.0,209.1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6236732339368122,1,Medium Risk
0,0,0,1,1,1,49.95,49.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.565,1,Medium Risk
0,0,0,10,1,1,72.15,794.25,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.29,1,Low Risk
0,0,0,10,1,1,20.9,247.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.024235137624066306,0,Low Risk
0,1,1,29,1,0,20.0,540.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.015,0,Low Risk
1,1,0,34,1,1,94.25,3217.55,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.47,1,Medium Risk
1,1,0,7,1,1,101.95,700.85,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.9,1,High Risk
0,1,1,69,1,0,86.9,6194.1,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.02,0,Low Risk
0,0,0,36,1,0,54.45,1893.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.02,0,Low Risk
0,1,0,72,1,0,85.95,6151.9,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,0,Low Risk
0,0,0,42,1,1,20.65,958.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.005,0,Low Risk
0,0,0,42,1,1,99.0,4298.45,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0.255,0,Low Risk
0,0,0,67,0,0,43.9,3097.2,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0.17,0,Low Risk
1,0,0,21,1,1,95.4,2025.1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.635,0,Medium Risk
0,0,0,23,1,1,93.5,2341.55,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.57,0,Medium Risk
0,0,0,15,1,0,86.2,1270.2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.53,1,Medium Risk
1,1,0,34,1,0,64.2,2106.3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0.05,0,Low Risk
1,1,0,7,1,1,99.25,665.45,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.925,1,High Risk
0,0,1,9,1,0,20.4,184.1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.01,0,Low Risk
0,1,0,34,1,0,24.7,780.2,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.005,0,Low Risk
0,0,0,1,0,1,35.55,35.55,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.985,1,High Risk
0,0,0,25,1,0,108.9,2809.05,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.26,0,Low Risk
0,1,0,72,1,1,115.5,8312.75,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,0,Low Risk
0,0,0,1,1,0,20.55,20.55,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.1586732339368122,1,Low Risk
0,1,0,60,1,1,99.8,5985.75,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.49,0,Medium Risk
0,1,0,43,1,1,84.25,3539.25,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.075,0,Low Risk
0,0,0,3,1,0,21.2,52.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.09,0,Low Risk
1,1,0,72,1,1,84.1,5981.65,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.0,0,Low Risk
0,0,0,2,1,0,45.35,89.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.645,1,Medium Risk
0,0,0,10,1,1,98.9,1064.95,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.43,0,Medium Risk
0,0,0,7,1,1,98.05,713.0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.895,1,High Risk
0,1,0,33,1,1,51.45,1758.9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.04,0,Low Risk
0,0,0,31,1,1,81.15,2640.55,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.335,0,Low Risk
1,0,0,38,1,0,94.75,3653.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.445,0,Medium Risk
0,0,0,24,1,1,84.35,1938.05,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.43,0,Medium Risk
0,0,0,28,1,1,59.55,1646.45,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.205,0,Low Risk
0,1,1,72,0,0,38.5,2763.0,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0.01,0,Low Risk
0,1,0,20,1,0,19.25,375.25,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.17,0,Low Risk
0,0,0,60,1,0,79.0,4801.1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.05,0,Low Risk
1,0,0,4,1,1,89.2,346.2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.9,1,High Risk
0,1,0,46,1,0,55.0,2473.95,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05,0,Low Risk
0,1,1,72,1,0,82.3,5815.15,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.005,0,Low Risk
1,0,0,41,1,1,113.2,4689.5,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.425,1,Medium Risk
1,1,0,65,1,1,100.75,6674.65,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0.215,0,Low Risk
0,1,1,43,0,0,29.3,1224.05,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.255,0,Low Risk
0,0,1,21,1,0,64.85,1336.8,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,0.105,0,Low Risk
0,1,1,54,1,0,20.4,1090.6,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.02,0,Low Risk
1,1,0,61,1,1,104.4,6405.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.185,1,Low Risk
0,0,0,20,0,1,55.0,1165.55,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.29,0,Low Risk
0,0,0,69,1,1,105.2,7386.05,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,0.67,0,Medium Risk
1,0,0,1,1,0,45.2,45.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.455,0,Medium Risk
1,1,0,33,1,1,93.55,3055.5,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0.2,0,Low Risk
0,0,1,19,1,0,20.85,467.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.01,0,Low Risk
0,0,0,2,1,0,79.0,143.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.795,1,High Risk
0,1,1,13,1,1,63.15,816.8,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.18,0,Low Risk
0,0,0,1,1,1,45.8,45.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.77,0,High Risk
0,1,1,55,1,0,55.7,3131.8,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.09,0,Low Risk
0,0,0,22,1,1,95.1,2162.6,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.635,0,Medium Risk
1,1,0,27,1,1,75.5,1893.95,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.395,1,Low Risk
1,1,0,13,1,1,89.05,1169.35,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.585,1,Medium Risk
0,1,1,26,1,0,50.35,1285.8,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.09,0,Low Risk
0,1,1,35,1,0,20.1,655.3,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.005,0,Low Risk
1,0,0,56,1,0,104.75,5841.35,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.295,0,Low Risk
0,0,0,1,1,1,95.45,95.45,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.945,1,High Risk
1,1,0,1,1,0,74.3,74.3,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.795,0,High Risk
0,0,0,23,1,1,90.6,1943.2,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.75,1,High Risk
0,0,0,7,1,0,75.45,480.75,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6575958674347225,1,Medium Risk
0,1,0,22,1,1,104.6,2180.55,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.46,0,Medium Risk
0,1,0,56,1,0,59.5,3389.25,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0.035,0,Low Risk
0,1,0,71,1,1,82.55,5832.65,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0.025,0,Low Risk
0,1,1,59,1,0,19.85,1188.25,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,0,0,18,1,1,96.05,1740.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.6,1,Medium Risk
0,1,0,60,1,1,61.35,3766.2,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.0,0,Low Risk
0,0,0,8,1,0,44.45,369.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.23,0,Low Risk
0,0,0,1,1,1,19.75,19.75,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.085,0,Low Risk
1,1,0,1,1,1,70.45,70.45,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.67,1,Medium Risk
0,1,1,28,1,1,82.85,2320.8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.225,0,Low Risk
0,0,0,18,1,0,74.15,1387.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.185,0,Low Risk
0,0,0,24,1,1,90.35,2238.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.625,1,Medium Risk
0,1,1,68,0,0,60.3,4109.0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0,0,Low Risk
0,1,1,71,1,1,104.65,7288.4,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.13,0,Low Risk
0,1,1,64,1,1,19.7,1274.05,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.02,0,Low Risk
0,1,0,72,1,1,110.75,7751.7,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.03,0,Low Risk
1,0,0,69,1,0,110.25,7467.55,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.175,0,Low Risk
0,0,0,67,0,1,53.4,3579.15,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0.035,0,Low Risk
1,0,0,20,1,0,80.7,1614.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.22,0,Low Risk
0,1,1,25,1,1,18.7,383.65,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.03,0,Low Risk
0,0,0,50,1,1,89.7,4304.5,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0.04,0,Low Risk
0,1,1,6,1,1,48.95,273.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.46,0,Medium Risk
0,0,1,2,1,1,19.6,35.85,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.2,1,Low Risk
0,0,0,18,1,0,20.1,407.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.03,0,Low Risk
1,0,0,2,1,1,56.55,118.25,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.54,0,Medium Risk
0,0,0,3,0,1,40.15,130.75,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.635,1,Medium Risk
0,0,1,9,1,1,69.4,571.45,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0.46,0,Medium Risk
0,0,0,1,1,1,69.9,69.9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,1,High Risk
0,0,0,70,1,1,113.65,7939.25,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.045,0,Low Risk
0,0,0,46,1,0,96.05,4399.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.245,1,Low Risk
0,0,0,15,1,1,48.8,720.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.21,0,Low Risk
0,0,0,53,1,0,19.85,1049.6,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.025,0,Low Risk
0,0,0,1,1,1,55.4,55.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.355,1,Low Risk
0,0,0,29,1,0,19.35,601.6,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.01,0,Low Risk
0,0,0,1,1,1,77.15,77.15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.97,1,High Risk
0,0,0,69,0,1,60.05,4176.7,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0.01,0,Low Risk
1,1,0,63,0,0,36.1,2298.9,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.1,0,Low Risk
1,0,0,51,1,0,25.0,1260.7,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.05,0,Low Risk
0,1,0,64,1,1,73.55,4764.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.09,0,Low Risk
0,1,1,52,1,1,84.05,4326.8,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.065,0,Low Risk
0,1,1,70,0,0,59.5,4144.8,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0,0,Low Risk
0,1,1,9,1,0,54.8,452.8,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.18,0,Low Risk
0,0,0,3,1,0,83.75,247.25,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.445,1,Medium Risk
0,1,0,70,1,1,74.8,5315.8,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0.04,0,Low Risk
0,0,0,21,1,1,84.1,1737.45,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.725,0,High Risk
1,0,0,5,1,1,75.55,349.65,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.47,1,Medium Risk
0,0,0,20,1,1,108.2,2203.7,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.36,0,Low Risk
1,1,0,72,1,1,109.75,8075.35,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.005,0,Low Risk
0,1,1,72,1,0,20.3,1401.15,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0,Low Risk
1,0,0,2,1,1,70.65,142.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.905,1,High Risk
0,1,1,23,1,1,75.3,1702.9,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.31,0,Low Risk
0,0,0,4,1,0,20.95,85.5,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.14,1,Low Risk
0,0,0,32,1,1,80.35,2596.15,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33,1,Low Risk
0,0,0,36,1,1,89.65,3348.1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.075,0,Low Risk
0,0,0,24,1,1,49.7,1218.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.095,0,Low Risk
0,0,0,6,1,1,49.5,312.7,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.29,0,Low Risk
0,1,1,23,1,0,59.7,1414.2,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.035,0,Low Risk
0,1,1,48,1,0,20.65,1057.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.015,0,Low Risk
0,0,0,28,1,1,54.9,1505.15,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.135,0,Low Risk
1,0,0,52,0,1,49.15,2550.9,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.485,1,Medium Risk
0,0,0,3,1,1,74.95,212.4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.885,0,High Risk
0,0,0,2,1,0,80.55,184.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.925,1,High Risk
0,0,0,4,1,0,19.95,68.2,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.005,0,Low Risk
0,0,0,5,1,1,69.7,316.9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.725,1,High Risk
1,0,0,1,1,1,69.6,69.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,1,High Risk
0,1,1,66,1,1,19.75,1344.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.02,0,Low Risk
0,1,0,52,1,1,102.7,5138.1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.3,0,Low Risk
0,0,0,1,0,0,24.6,24.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.215,1,Low Risk
0,0,0,35,1,1,89.2,3251.3,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.18,0,Low Risk
0,1,0,3,1,1,55.8,154.55,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.265,0,Low Risk
1,0,0,66,1,1,102.85,6976.75,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,0.49,0,Medium Risk
0,0,0,59,1,0,68.7,4070.95,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0.04,0,Low Risk
0,1,1,52,1,0,25.75,1345.85,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.005,0,Low Risk
0,0,0,8,1,1,73.5,632.2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.655,0,Medium Risk
0,0,0,5,1,1,53.8,283.95,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.235,0,Low Risk
0,0,0,4,0,1,44.55,174.3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.73,1,High Risk
0,1,1,50,1,1,70.5,3486.65,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0.02,0,Low Risk
0,1,1,62,1,0,108.15,6825.65,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.185,0,Low Risk
0,0,0,61,1,0,19.45,1336.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.035,0,Low Risk
0,1,1,55,1,0,85.5,4713.4,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.185,0,Low Risk
0,0,0,5,1,0,20.05,95.55,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.115,0,Low Risk
0,1,1,35,1,1,54.95,1916.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.045,0,Low Risk
0,0,1,22,1,1,89.1,1949.4,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.41,0,Medium Risk
0,0,0,57,0,0,53.35,3090.05,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.035,0,Low Risk
1,1,0,57,1,1,95.25,5427.05,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.235,1,Low Risk
0,1,0,64,1,0,19.45,1225.65,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0,Low Risk
0,0,0,26,1,1,95.85,2475.35,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,0.16,0,Low Risk
1,1,0,39,1,0,99.1,3877.95,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0.24,0,Low Risk
0,1,0,19,1,1,59.8,1130.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.165,0,Low Risk
0,1,0,31,1,0,93.8,3019.5,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.315,1,Low Risk
0,1,1,6,1,0,19.85,119.3,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.065,0,Low Risk
0,0,0,52,1,1,89.45,4577.75,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0.08,0,Low Risk
0,1,1,53,1,0,85.7,4616.1,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.15,0,Low Risk
1,0,0,56,1,1,111.95,6418.9,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.245,1,Low Risk
